Hour;DateTime;T36;RH36;AT36;Tamb;RHamb;ATamb;T36-Tamb;AT36-ATamb
5319;31.03.2022 04:00;27.7;44;29.2;10.2;89;9.8;17.5;19.3
5320;31.03.2022 05:00;27.4;44;28.8;9.8;89;9.2;17.6;19.5
5321;31.03.2022 06:00;27.4;45;28.8;9.5;87;8.8;17.9;20.0
5322;31.03.2022 07:00;27.5;47;29.3;9.4;86;8.7;18.1;20.6
5323;31.03.2022 08:00;27.5;46;29.1;11.2;78;10.6;16.3;18.5
5324;31.03.2022 09:00;27.8;46;29.5;13.4;68;12.7;14.4;16.7
5325;31.03.2022 10:00;28.2;47;30.1;14.8;61;14.1;13.4;16.0
5326;31.03.2022 11:00;28.7;45;30.6;16.2;55;15.5;12.5;15.1
5327;31.03.2022 12:00;29.5;48;32.1;18.1;48;17.3;11.4;14.8
5328;31.03.2022 13:00;29.8;49;32.6;19.1;43;18.2;10.7;14.4
5329;31.03.2022 14:00;29.8;44;32.0;19.5;43;18.7;10.3;13.3
5330;31.03.2022 15:00;30.0;47;32.7;19.5;50;19.2;10.5;13.5
5331;31.03.2022 16:00;30.1;43;32.3;19.7;48;19.3;10.4;13.0
5332;31.03.2022 17:00;29.8;44;32.0;19.6;45;18.9;10.2;13.1
5333;31.03.2022 18:00;29.5;40;31.0;17.9;47;17.1;11.6;13.9
5334;31.03.2022 19:00;29.4;41;30.9;16.8;46;15.6;12.6;15.3
5335;31.03.2022 20:00;29.1;39;30.3;15.3;50;14.1;13.8;16.3
5336;31.03.2022 21:00;29.0;41;30.4;15.2;46;13.7;13.8;16.8
5337;31.03.2022 22:00;28.5;39;29.5;14.8;44;13.2;13.7;16.4
5338;31.03.2022 23:00;28.5;39;29.5;15.0;39;13.0;13.5;16.4
5339;1.04.2022 00:00;28.4;36;29.0;14.6;39;12.6;13.8;16.5
5340;1.04.2022 01:00;28.3;37;29.0;15.0;37;12.9;13.3;16.1
5341;1.04.2022 02:00;28.4;37;29.0;14.4;38;12.3;14.0;16.8
5342;1.04.2022 03:00;28.5;40;29.6;15.2;36;13.2;13.3;16.4
5343;1.04.2022 04:00;28.7;36;29.4;15.8;30;13.5;12.9;15.9
5344;1.04.2022 05:00;28.9;37;29.7;16.1;30;13.7;12.8;16.0
5345;1.04.2022 06:00;29.3;37;30.3;17.4;27;15.1;11.9;15.2
5346;1.04.2022 07:00;29.9;37;31.1;16.9;27;14.5;13.0;16.6
5347;1.04.2022 08:00;30.7;36;32.0;17.5;27;15.1;13.2;16.9
5348;1.04.2022 09:00;30.8;40;32.7;18.5;26;16.2;12.3;16.5
5349;1.04.2022 10:00;31.4;37;33.0;18.8;25;16.4;12.6;16.6
5350;1.04.2022 11:00;31.3;38;33.0;18.5;27;16.2;12.8;16.8
5351;1.04.2022 12:00;31.4;39;33.3;19.5;27;17.3;11.9;16.0
5352;1.04.2022 13:00;31.2;40;33.2;20.0;27;18.0;11.2;15.3
5353;1.04.2022 14:00;31.5;35;32.8;20.7;30;19.0;10.8;13.8
5354;1.04.2022 15:00;32.1;40;34.5;21.9;35;20.9;10.2;13.6
5355;1.04.2022 16:00;32.3;46;35.8;21.7;38;20.9;10.6;14.9
5356;1.04.2022 17:00;32.1;43;35.0;20.9;42;20.3;11.2;14.8
5357;1.04.2022 18:00;31.7;40;33.9;19.4;47;18.9;12.3;15.0
5358;1.04.2022 19:00;30.8;37;32.2;17.7;53;17.2;13.1;15.0
5359;1.04.2022 20:00;30.3;36;31.4;16.1;59;15.6;14.2;15.9
5360;1.04.2022 21:00;30.2;37;31.4;15.3;62;14.8;14.9;16.6
5361;1.04.2022 22:00;30.3;39;31.9;14.9;65;14.5;15.4;17.5
5362;1.04.2022 23:00;30.0;38;31.3;14.7;69;14.5;15.3;16.8
5363;2.04.2022 00:00;30.0;42;31.9;14.0;77;14.0;16.0;17.8
5364;2.04.2022 01:00;30.1;41;31.9;13.5;84;13.8;16.6;18.1
5365;2.04.2022 02:00;29.9;42;31.8;14.4;84;14.9;15.5;16.9
5366;2.04.2022 03:00;29.5;42;31.2;14.2;88;14.8;15.3;16.4
5367;2.04.2022 04:00;29.2;42;30.9;13.7;92;14.4;15.5;16.4
5368;2.04.2022 05:00;28.8;44;30.5;13.2;93;13.9;15.6;16.6
5369;2.04.2022 06:00;29.1;43;30.9;12.3;95;12.8;16.8;18.1
5370;2.04.2022 07:00;29.4;42;31.1;12.1;93;12.4;17.3;18.8
5371;2.04.2022 08:00;29.6;43;31.6;13.4;82;13.5;16.2;18.0
5372;2.04.2022 09:00;30.1;42;32.1;15.4;70;15.5;14.7;16.7
5373;2.04.2022 10:00;30.5;42;32.7;16.9;58;16.5;13.6;16.2
5374;2.04.2022 11:00;30.9;42;33.1;17.7;56;17.4;13.2;15.8
5375;2.04.2022 12:00;31.3;44;34.0;18.3;52;17.8;13.0;16.1
5376;2.04.2022 13:00;32.0;47;35.5;18.5;52;18.2;13.5;17.3
5377;2.04.2022 14:00;32.4;45;35.7;18.5;54;18.2;13.9;17.4
5378;2.04.2022 15:00;32.6;47;36.4;18.8;50;18.3;13.8;18.0
5379;2.04.2022 16:00;32.0;43;34.9;18.4;51;17.9;13.6;16.9
5380;2.04.2022 17:00;31.4;42;33.8;17.6;50;16.8;13.8;17.0
5381;2.04.2022 18:00;30.4;41;32.3;16.9;52;16.1;13.5;16.2
5382;2.04.2022 19:00;30.1;41;32.0;15.8;58;15.1;14.3;16.8
5383;2.04.2022 20:00;29.7;40;31.3;14.3;66;13.8;15.4;17.5
5384;2.04.2022 21:00;29.5;42;31.3;13.6;73;13.3;15.9;17.9
5385;2.04.2022 22:00;29.3;43;31.1;13.2;79;13.1;16.1;18.0
5386;2.04.2022 23:00;29.2;43;31.0;12.9;86;13.1;16.3;18.0
5387;3.04.2022 00:00;29.0;45;30.9;13.3;87;13.7;15.7;17.3
5388;3.04.2022 01:00;28.9;45;30.8;13.8;83;14.1;15.1;16.8
5389;3.04.2022 02:00;28.6;46;30.6;13.2;76;13.0;15.4;17.6
5390;3.04.2022 03:00;28.7;44;30.5;12.1;74;11.5;16.6;19.0
5391;3.04.2022 04:00;28.7;45;30.6;11.8;73;11.1;16.9;19.5
5392;3.04.2022 05:00;28.9;43;30.6;9.9;85;9.3;19.0;21.3
5393;3.04.2022 06:00;28.4;42;29.8;11.4;76;10.7;17.0;19.1
5394;3.04.2022 07:00;28.2;43;29.6;12.1;82;11.9;16.1;17.7
5395;3.04.2022 08:00;29.1;41;30.6;12.6;68;11.8;16.5;18.8
5396;3.04.2022 09:00;29.3;40;30.6;12.3;60;11.0;17.0;19.6
5397;3.04.2022 10:00;30.0;41;31.7;13.5;48;11.8;16.5;19.9
5398;3.04.2022 11:00;30.3;39;31.9;14.0;47;12.3;16.3;19.6
5399;3.04.2022 12:00;30.6;40;32.5;14.5;41;12.6;16.1;19.9
5400;3.04.2022 13:00;30.9;40;32.9;14.8;40;12.9;16.1;20.0
5401;3.04.2022 14:00;30.9;40;32.8;14.9;42;13.1;16.0;19.7
5402;3.04.2022 15:00;30.7;36;31.9;15.6;45;14.1;15.1;17.8
5403;3.04.2022 16:00;30.3;35;31.3;15.1;47;13.7;15.2;17.6
5404;3.04.2022 17:00;29.8;36;30.8;14.6;48;13.2;15.2;17.6
5405;3.04.2022 18:00;29.1;36;29.9;14.1;49;12.6;15.0;17.3
5406;3.04.2022 19:00;28.3;37;29.0;13.1;54;11.7;15.2;17.3
5407;3.04.2022 20:00;28.0;36;28.4;11.3;69;10.3;16.7;18.2
5408;3.04.2022 21:00;27.4;36;27.7;10.4;82;9.7;17.0;17.9
5409;3.04.2022 22:00;27.3;37;27.7;9.9;86;9.3;17.4;18.4
5410;3.04.2022 23:00;26.7;37;26.9;9.8;92;9.5;16.9;17.5
5411;4.04.2022 00:00;26.2;36;26.2;10.0;91;9.7;16.2;16.5
5412;4.04.2022 01:00;25.8;36;25.7;9.6;86;8.9;16.2;16.7
5413;4.04.2022 02:00;25.4;37;25.3;8.5;88;7.7;16.9;17.6
5414;4.04.2022 03:00;25.1;36;24.9;8.0;91;7.2;17.1;17.7
5415;4.04.2022 04:00;25.1;36;24.9;8.6;92;7.9;16.5;17.0
5416;4.04.2022 05:00;25.1;38;25.0;8.1;97;7.5;17.0;17.5
5417;4.04.2022 06:00;25.3;39;25.4;6.1;92;4.8;19.2;20.6
5418;4.04.2022 07:00;26.1;40;26.5;4.9;87;3.3;21.2;23.2
5419;4.04.2022 08:00;26.6;39;27.0;7.6;58;5.5;19.0;21.5
5420;4.04.2022 09:00;27.0;38;27.5;9.4;47;7.1;17.6;20.4
5421;4.04.2022 10:00;27.4;38;28.0;10.9;42;8.6;16.5;19.4
5422;4.04.2022 11:00;27.8;38;28.5;12.1;40;9.8;15.7;18.7
5423;4.04.2022 12:00;27.8;40;28.7;13.1;40;10.9;14.7;17.8
5424;4.04.2022 13:00;29.6;41;31.2;14.2;40;12.2;15.4;19.0
5425;4.04.2022 14:00;29.5;40;31.0;15.4;39;13.5;14.1;17.5
5426;4.04.2022 15:00;29.1;41;30.6;15.0;54;14.0;14.1;16.6
5427;4.04.2022 16:00;28.8;39;29.9;14.6;55;13.5;14.2;16.4
5428;4.04.2022 17:00;28.2;39;29.2;13.8;56;12.6;14.4;16.5
5429;4.04.2022 18:00;27.9;39;28.8;14.1;55;13.0;13.8;15.8
5430;4.04.2022 19:00;27.3;40;28.0;12.8;58;11.6;14.5;16.5
5431;4.04.2022 20:00;27.0;40;27.7;11.2;62;9.8;15.8;17.9
5432;4.04.2022 21:00;26.8;40;27.4;10.7;64;9.3;16.1;18.1
5433;4.04.2022 22:00;26.7;40;27.3;10.7;64;9.3;16.0;18.0
5434;4.04.2022 23:00;26.4;40;26.9;10.8;64;9.5;15.6;17.5
5435;5.04.2022 00:00;26.0;39;26.3;11.2;64;10.0;14.8;16.4
5436;5.04.2022 01:00;25.7;39;26.0;11.1;66;9.9;14.6;16.1
5437;5.04.2022 02:00;25.6;39;25.8;10.8;67;9.6;14.8;16.2
5438;5.04.2022 03:00;25.6;39;25.8;10.9;63;9.5;14.7;16.3
5439;5.04.2022 04:00;25.5;40;25.8;9.9;67;8.5;15.6;17.3
5440;5.04.2022 05:00;25.5;40;25.8;8.7;75;7.4;16.8;18.4
5441;5.04.2022 06:00;25.8;41;26.2;8.4;73;7.0;17.4;19.3
5442;5.04.2022 07:00;25.8;40;26.1;8.9;67;7.3;16.9;18.9
5443;5.04.2022 08:00;26.1;41;26.7;9.9;65;8.4;16.2;18.3
5444;5.04.2022 09:00;26.6;42;27.4;10.1;68;8.8;16.5;18.6
5445;5.04.2022 10:00;27.2;43;28.4;11.1;68;9.9;16.1;18.4
5446;5.04.2022 11:00;27.9;42;29.1;11.8;67;10.8;16.1;18.3
5447;5.04.2022 12:00;29.4;41;31.0;13.0;64;12.0;16.4;19.0
5448;5.04.2022 13:00;29.9;45;32.3;14.5;58;13.6;15.4;18.7
5449;5.04.2022 14:00;30.3;46;32.9;14.9;56;14.0;15.4;18.9
5450;5.04.2022 15:00;30.1;44;32.3;14.6;58;13.7;15.5;18.6
5451;5.04.2022 16:00;29.6;43;31.5;15.0;56;14.1;14.6;17.4
5452;5.04.2022 17:00;28.9;42;30.4;14.8;56;13.9;14.1;16.5
5453;5.04.2022 18:00;28.1;39;29.0;14.1;58;13.0;14.0;16.0
5454;5.04.2022 19:00;27.5;38;28.1;12.8;62;11.7;14.7;16.4
5455;5.04.2022 20:00;26.7;37;27.0;9.9;73;8.8;16.8;18.2
5456;5.04.2022 21:00;26.0;36;25.9;8.7;77;7.5;17.3;18.4
5457;5.04.2022 22:00;25.6;35;25.4;8.0;79;6.7;17.6;18.6
5458;5.04.2022 23:00;25.0;36;24.7;7.3;83;6.0;17.7;18.7
5459;6.04.2022 00:00;24.3;35;23.7;6.8;87;5.5;17.5;18.2
5460;6.04.2022 01:00;23.5;35;22.8;6.5;90;5.2;17.0;17.5
5461;6.04.2022 02:00;23.2;35;22.4;6.3;93;5.1;16.9;17.3
5462;6.04.2022 03:00;22.8;35;21.9;6.0;94;4.8;16.8;17.1
5463;6.04.2022 04:00;22.7;34;21.7;5.6;93;4.3;17.1;17.4
5464;6.04.2022 05:00;23.1;34;22.2;5.3;90;3.8;17.8;18.4
5465;6.04.2022 06:00;23.0;42;22.8;5.1;90;3.6;17.9;19.2
5466;6.04.2022 07:00;25.5;44;26.3;4.9;91;3.4;20.6;22.9
5467;6.04.2022 08:00;27.5;43;28.7;8.0;77;6.6;19.5;22.1
5468;6.04.2022 09:00;29.7;42;31.5;10.6;65;9.2;19.1;22.3
5469;6.04.2022 10:00;30.7;42;32.8;12.6;56;11.1;18.1;21.7
5470;6.04.2022 11:00;31.3;46;34.3;14.8;46;13.2;16.5;21.1
5471;6.04.2022 12:00;31.7;43;34.4;16.1;41;14.4;15.6;20.0
5472;6.04.2022 13:00;31.9;43;34.7;17.2;37;15.4;14.7;19.3
5473;6.04.2022 14:00;32.0;44;35.1;17.8;32;15.8;14.2;19.2
5474;6.04.2022 15:00;31.4;38;33.2;18.3;28;16.1;13.1;17.1
5475;6.04.2022 16:00;30.7;39;32.5;18.3;25;15.9;12.4;16.6
5476;6.04.2022 17:00;29.9;38;31.2;17.9;25;15.4;12.0;15.8
5477;6.04.2022 18:00;29.1;36;29.9;17.0;29;14.7;12.1;15.2
5478;6.04.2022 19:00;28.1;34;28.3;14.9;36;12.8;13.2;15.5
5479;6.04.2022 20:00;27.5;33;27.5;10.3;46;8.0;17.2;19.5
5480;6.04.2022 21:00;26.5;33;26.2;9.2;48;6.9;17.3;19.4
5481;6.04.2022 22:00;25.8;33;25.3;8.6;48;6.2;17.2;19.1
5482;6.04.2022 23:00;25.2;33;24.6;7.4;55;5.1;17.8;19.5
5483;7.04.2022 00:00;24.7;34;24.1;6.8;59;4.6;17.9;19.5
5484;7.04.2022 01:00;23.9;34;23.2;6.6;60;4.4;17.3;18.8
5485;7.04.2022 02:00;23.6;36;23.0;6.5;59;4.3;17.1;18.7
5486;7.04.2022 03:00;23.4;38;22.9;7.0;56;4.7;16.4;18.3
5487;7.04.2022 04:00;23.7;38;23.4;7.9;52;5.5;15.8;17.8
5488;7.04.2022 05:00;24.2;40;24.1;8.0;50;5.6;16.2;18.6
5489;7.04.2022 06:00;24.2;43;24.4;7.0;55;4.7;17.2;19.7
5490;7.04.2022 07:00;25.5;42;26.0;7.8;54;5.5;17.7;20.5
5491;7.04.2022 08:00;27.1;43;28.2;10.9;50;8.9;16.2;19.3
5492;7.04.2022 09:00;29.4;42;31.2;15.1;42;13.3;14.3;17.9
5493;7.04.2022 10:00;30.3;47;33.0;17.2;38;15.5;13.1;17.5
5494;7.04.2022 11:00;30.8;47;33.8;18.2;39;16.7;12.6;17.0
5495;7.04.2022 12:00;30.8;47;33.7;20.1;39;19.1;10.7;14.7
5496;7.04.2022 13:00;30.7;44;33.2;21.2;40;20.5;9.5;12.8
5497;7.04.2022 14:00;30.5;44;32.9;17.3;51;16.6;13.2;16.3
5498;7.04.2022 15:00;30.2;47;32.9;14.1;80;14.3;16.1;18.5
5499;7.04.2022 16:00;30.0;45;32.3;15.5;75;15.8;14.5;16.5
5500;7.04.2022 17:00;29.7;43;31.7;16.3;69;16.5;13.4;15.2
5501;7.04.2022 18:00;29.5;43;31.4;17.2;67;17.5;12.3;13.9
5502;7.04.2022 19:00;29.0;43;30.7;15.3;79;15.8;13.7;14.9
5503;7.04.2022 20:00;28.8;42;30.2;12.7;94;13.3;16.1;16.9
5504;7.04.2022 21:00;28.2;42;29.5;12.0;97;12.4;16.2;17.0
5505;7.04.2022 22:00;27.9;40;28.9;12.2;96;12.6;15.7;16.3
5506;7.04.2022 23:00;27.5;40;28.4;12.1;96;12.6;15.4;15.7
5507;8.04.2022 00:00;27.2;41;28.0;12.0;96;12.4;15.2;15.7
5508;8.04.2022 01:00;26.9;41;27.7;11.6;96;11.8;15.3;15.9
5509;8.04.2022 02:00;26.9;42;27.8;11.1;96;11.3;15.8;16.5
5510;8.04.2022 03:00;27.0;41;27.8;10.9;96;11.0;16.1;16.8
5511;8.04.2022 04:00;27.0;41;27.8;10.6;96;10.6;16.4;17.2
5512;8.04.2022 05:00;27.0;43;28.1;10.4;96;10.4;16.6;17.7
5513;8.04.2022 06:00;28.1;45;29.8;10.2;96;10.1;17.9;19.6
5514;8.04.2022 07:00;29.5;45;31.7;10.3;96;10.2;19.2;21.5
5515;8.04.2022 08:00;30.9;45;33.6;11.7;91;11.7;19.2;21.9
5516;8.04.2022 09:00;31.6;48;35.0;14.3;81;14.7;17.3;20.3
5517;8.04.2022 10:00;32.3;47;36.0;16.8;68;17.1;15.5;18.9
5518;8.04.2022 11:00;32.8;49;36.9;18.8;56;18.8;14.0;18.1
5519;8.04.2022 12:00;33.2;52;38.1;20.4;48;20.2;12.8;17.9
5520;8.04.2022 13:00;33.3;51;38.0;21.2;43;20.7;12.1;17.3
5521;8.04.2022 14:00;33.3;53;38.5;20.6;48;20.4;12.7;18.1
5522;8.04.2022 15:00;32.7;45;36.1;21.3;43;20.8;11.4;15.3
5523;8.04.2022 16:00;32.0;44;35.0;20.3;46;19.9;11.7;15.1
5524;8.04.2022 17:00;31.4;43;34.0;19.4;50;19.0;12.0;15.0
5525;8.04.2022 18:00;30.8;43;33.1;18.2;54;17.8;12.6;15.3
5526;8.04.2022 19:00;30.3;41;32.2;16.4;58;15.9;13.9;16.3
5527;8.04.2022 20:00;29.7;40;31.2;12.8;72;12.2;16.9;19.0
5528;8.04.2022 21:00;29.2;38;30.3;11.2;82;10.8;18.0;19.5
5529;8.04.2022 22:00;28.8;37;29.7;10.6;77;9.8;18.2;19.9
5530;8.04.2022 23:00;28.3;36;28.9;10.5;66;9.1;17.8;19.7
5531;9.04.2022 00:00;28.1;36;28.6;10.4;66;9.0;17.7;19.6
5532;9.04.2022 01:00;27.5;37;27.9;9.6;67;8.1;17.9;19.8
5533;9.04.2022 02:00;27.3;37;27.7;9.6;69;8.2;17.7;19.4
5534;9.04.2022 03:00;27.0;36;27.2;10.4;68;9.1;16.6;18.1
5535;9.04.2022 04:00;26.7;37;26.9;10.9;65;9.6;15.8;17.3
5536;9.04.2022 05:00;26.9;39;27.5;10.2;68;8.9;16.7;18.6
5537;9.04.2022 06:00;28.2;42;29.5;9.7;69;8.3;18.5;21.1
5538;9.04.2022 07:00;29.9;43;31.9;9.7;70;8.4;20.2;23.6
5539;9.04.2022 08:00;30.9;41;32.9;13.5;58;12.4;17.4;20.6
5540;9.04.2022 09:00;31.8;41;34.2;16.3;49;15.2;15.5;19.1
5541;9.04.2022 10:00;32.4;43;35.3;18.2;45;17.2;14.2;18.2
5542;9.04.2022 11:00;33.1;47;37.1;19.8;42;18.9;13.3;18.2
5543;9.04.2022 12:00;33.5;52;38.5;20.9;40;20.1;12.6;18.5
5544;9.04.2022 13:00;33.6;54;39.0;21.1;44;20.7;12.5;18.4
5545;9.04.2022 14:00;33.5;55;39.0;20.7;50;20.7;12.8;18.4
5546;9.04.2022 15:00;33.0;52;37.8;21.9;47;22.0;11.1;15.8
5547;9.04.2022 16:00;32.5;50;36.7;21.0;54;21.4;11.5;15.2
5548;9.04.2022 17:00;31.9;46;35.2;20.5;59;21.2;11.4;13.9
5549;9.04.2022 18:00;31.4;46;34.4;19.6;63;20.3;11.8;14.1
5550;9.04.2022 19:00;30.9;46;33.7;18.4;66;19.1;12.5;14.6
5551;9.04.2022 20:00;30.6;44;33.1;16.0;74;16.4;14.6;16.7
5552;9.04.2022 21:00;30.6;45;33.2;14.5;81;15.0;16.1;18.2
5553;9.04.2022 22:00;30.2;43;32.3;13.6;87;14.0;16.6;18.2
5554;9.04.2022 23:00;30.1;44;32.4;12.9;89;13.2;17.2;19.2
5555;10.04.2022 00:00;29.9;44;32.1;12.3;90;12.5;17.6;19.6
5556;10.04.2022 01:00;29.8;43;31.8;11.5;91;11.5;18.3;20.3
5557;10.04.2022 02:00;29.5;44;31.5;11.0;92;10.9;18.5;20.6
5558;10.04.2022 03:00;29.3;44;31.2;10.7;91;10.5;18.6;20.7
5559;10.04.2022 04:00;29.4;43;31.2;10.6;89;10.3;18.8;20.9
5560;10.04.2022 05:00;29.5;45;31.7;10.6;89;10.3;18.9;21.5
5561;10.04.2022 06:00;30.2;45;32.6;10.6;89;10.2;19.6;22.4
5562;10.04.2022 07:00;30.9;44;33.5;10.9;85;10.5;20.0;23.0
5563;10.04.2022 08:00;31.6;44;34.4;13.7;73;13.4;17.9;21.0
5564;10.04.2022 09:00;32.0;45;35.2;15.8;66;15.6;16.2;19.5
5565;10.04.2022 10:00;32.5;46;36.1;17.1;62;17.1;15.4;19.0
5566;10.04.2022 11:00;32.5;47;36.2;18.3;57;18.3;14.2;17.9
5567;10.04.2022 12:00;32.6;47;36.4;19.0;54;18.8;13.6;17.5
5568;10.04.2022 13:00;32.7;50;37.0;19.8;50;19.6;12.9;17.4
5569;10.04.2022 14:00;32.8;50;37.1;20.1;42;19.3;12.7;17.8
5570;10.04.2022 15:00;32.6;47;36.4;21.5;52;21.9;11.1;14.5
5571;10.04.2022 16:00;32.0;47;35.5;21.0;52;21.2;11.0;14.2
5572;10.04.2022 17:00;31.7;46;34.8;20.5;52;20.6;11.2;14.2
5573;10.04.2022 18:00;31.5;46;34.6;18.8;55;18.7;12.7;15.9
5574;10.04.2022 19:00;30.9;44;33.5;17.7;59;17.6;13.2;15.8
5575;10.04.2022 20:00;31.0;45;33.8;15.4;65;15.1;15.6;18.7
5576;10.04.2022 21:00;30.7;43;33.1;15.0;66;14.6;15.7;18.5
5577;10.04.2022 22:00;29.9;41;31.6;13.7;85;14.0;16.2;17.6
5578;10.04.2022 23:00;29.6;40;31.1;14.6;83;15.1;15.0;16.0
5579;11.04.2022 00:00;29.1;39;30.3;13.9;68;13.5;15.2;16.8
5580;11.04.2022 01:00;28.8;38;29.8;11.5;88;11.4;17.3;18.4
5581;11.04.2022 02:00;28.5;37;29.2;8.1;89;7.2;20.4;22.0
5582;11.04.2022 03:00;28.0;37;28.5;8.3;86;7.3;19.7;21.2
5583;11.04.2022 04:00;27.7;37;28.2;6.8;85;5.5;20.9;22.7
5584;11.04.2022 05:00;27.5;37;28.0;6.4;86;5.0;21.1;23.0
5585;11.04.2022 06:00;27.3;37;27.7;5.9;87;4.4;21.4;23.3
5586;11.04.2022 07:00;27.1;38;27.6;5.8;88;4.4;21.3;23.1
5587;11.04.2022 08:00;27.0;38;27.4;5.8;88;4.4;21.2;23.0
5588;11.04.2022 09:00;27.0;38;27.5;5.3;86;3.8;21.7;23.7
5589;11.04.2022 10:00;27.1;38;27.6;5.9;84;4.4;21.2;23.2
5590;11.04.2022 11:00;27.2;39;27.9;7.2;78;5.7;20.0;22.2
5591;11.04.2022 12:00;27.6;38;28.3;8.1;74;6.6;19.5;21.7
5592;11.04.2022 13:00;28.5;39;29.6;8.9;69;7.4;19.6;22.2
5593;11.04.2022 14:00;29.0;41;30.4;9.8;65;8.2;19.2;22.2
5594;11.04.2022 15:00;28.6;39;29.7;10.4;58;8.7;18.2;21.0
5595;11.04.2022 16:00;28.6;40;29.8;12.3;49;10.5;16.3;19.2
5596;11.04.2022 17:00;28.3;39;29.3;12.3;46;10.3;16.0;19.0
5597;11.04.2022 18:00;27.8;38;28.5;12.4;45;10.4;15.4;18.1
5598;11.04.2022 19:00;27.5;37;28.0;11.6;48;9.7;15.9;18.3
5599;11.04.2022 20:00;26.7;36;26.8;10.3;53;8.4;16.4;18.4
5600;11.04.2022 21:00;26.1;35;25.9;10.2;54;8.3;15.9;17.6
5601;11.04.2022 22:00;25.6;34;25.2;9.5;55;7.5;16.1;17.7
5602;11.04.2022 23:00;25.2;33;24.7;8.7;67;7.1;16.5;17.5
5603;12.04.2022 00:00;24.9;33;24.3;8.1;73;6.5;16.8;17.7
5604;12.04.2022 01:00;24.8;33;24.2;8.2;63;6.3;16.6;17.9
5605;12.04.2022 02:00;24.6;34;24.0;7.1;71;5.4;17.5;18.6
5606;12.04.2022 03:00;24.6;34;24.0;7.3;81;6.0;17.3;18.0
5607;12.04.2022 04:00;24.7;34;24.1;6.4;67;4.4;18.3;19.7
5608;12.04.2022 05:00;25.0;36;24.7;5.3;73;3.4;19.7;21.3
5609;12.04.2022 06:00;26.0;37;26.1;4.4;80;2.5;21.6;23.6
5610;12.04.2022 07:00;27.3;37;27.7;4.7;80;2.8;22.6;24.8
5611;12.04.2022 08:00;28.3;36;28.8;8.4;65;6.6;19.9;22.2
5612;12.04.2022 09:00;30.1;37;31.3;10.9;43;8.6;19.2;22.8
5613;12.04.2022 10:00;30.8;38;32.4;11.1;41;8.7;19.7;23.7
5614;12.04.2022 11:00;31.4;40;33.6;12.8;37;10.4;18.6;23.2
5615;12.04.2022 12:00;32.0;42;34.6;13.6;35;11.2;18.4;23.4
5616;12.04.2022 13:00;32.5;47;36.2;14.3;35;12.1;18.2;24.2
5617;12.04.2022 14:00;32.4;46;35.8;14.8;35;12.5;17.6;23.3
5618;12.04.2022 15:00;32.0;45;35.1;14.6;36;12.4;17.4;22.7
5619;12.04.2022 16:00;31.6;42;34.1;14.3;41;12.4;17.3;21.7
5620;12.04.2022 17:00;30.6;38;32.1;14.0;44;12.1;16.6;20.0
5621;12.04.2022 18:00;29.9;36;30.9;13.4;44;11.5;16.5;19.5
5622;12.04.2022 19:00;29.3;34;29.9;12.3;51;10.6;17.0;19.3
5623;12.04.2022 20:00;28.4;32;28.5;9.6;63;8.0;18.8;20.5
5624;12.04.2022 21:00;28.0;31;27.9;8.7;70;7.1;19.3;20.7
5625;12.04.2022 22:00;27.6;31;27.3;8.2;73;6.7;19.4;20.6
5626;12.04.2022 23:00;26.7;31;26.2;8.3;73;6.8;18.4;19.4
5627;13.04.2022 00:00;26.5;31;25.9;7.9;76;6.4;18.6;19.5
5628;13.04.2022 01:00;25.8;31;25.1;7.6;79;6.2;18.2;18.9
5629;13.04.2022 02:00;25.6;31;24.8;7.7;83;6.5;17.9;18.3
5630;13.04.2022 03:00;24.9;31;24.0;7.8;87;6.8;17.1;17.3
5631;13.04.2022 04:00;25.3;31;24.5;7.1;84;5.8;18.2;18.7
5632;13.04.2022 05:00;24.9;34;24.4;6.3;80;4.7;18.6;19.7
5633;13.04.2022 06:00;26.1;38;26.4;5.3;75;3.4;20.8;23.0
5634;13.04.2022 07:00;27.7;38;28.4;4.4;75;2.4;23.3;26.0
5635;13.04.2022 08:00;29.3;37;30.3;7.6;68;5.8;21.7;24.5
5636;13.04.2022 09:00;30.4;36;31.5;10.9;56;9.2;19.5;22.3
5637;13.04.2022 10:00;31.1;37;32.6;13.0;48;11.2;18.1;21.4
5638;13.04.2022 11:00;31.9;39;34.0;14.4;41;12.5;17.5;21.6
5639;13.04.2022 12:00;32.3;41;34.9;15.3;36;13.3;17.0;21.7
5640;13.04.2022 13:00;32.7;44;36.0;16.2;32;14.0;16.5;22.0
5641;13.04.2022 14:00;32.5;41;35.1;16.8;31;14.6;15.7;20.5
5642;13.04.2022 15:00;32.3;37;34.3;17.0;31;14.8;15.3;19.4
5643;13.04.2022 16:00;31.8;37;33.5;16.9;32;14.8;14.9;18.8
5644;13.04.2022 17:00;31.1;34;32.2;16.5;33;14.4;14.6;17.9
5645;13.04.2022 18:00;30.3;34;31.1;15.5;35;13.4;14.8;17.7
5646;13.04.2022 19:00;29.5;32;29.9;13.6;41;11.5;15.9;18.3
5647;13.04.2022 20:00;28.5;31;28.5;10.1;55;8.2;18.4;20.3
5648;13.04.2022 21:00;27.9;32;27.8;10.4;57;8.6;17.5;19.2
5649;13.04.2022 22:00;27.5;30;27.1;9.4;64;7.7;18.1;19.4
5650;13.04.2022 23:00;27.1;31;26.7;8.6;71;7.1;18.5;19.6
